612	-9.183829	▁fair
613	-9.185514	▁step
614	-9.185905	li
615	-9.187714	▁strong
616	-9.189732	▁relationship
617	-9.193078	▁helped
618	-9.193156	▁stand
619	-9.194324	▁dream
620	-9.194440	or
621	-9.197417	▁homework
622	-9.201385	▁second
623	-9.206823	▁improve
624	-9.206992	▁anyway
625	-9.207580	▁high
626	-9.207980	▁handle
627	-9.208531	▁passionate
628	-9.210203	▁noticed
629	-9.211622	▁past
630	-9.213487	▁exploring
631	-9.216447	▁career
632	-9.222158	▁frustrating
633	-9.224782	▁guys
634	-9.228093	▁supposed
635	-9.232738	lyn
636	-9.237688	▁under
637	-9.238233	▁beach
638	-9.238482	▁writing
639	-9.243569	▁sleep
640	-9.249880	▁may
641	-9.251734	▁phone
642	-9.256232	▁honey
643	-9.256425	▁ka
644	-9.257191	▁happening
645	-9.258359	▁top
646	-9.259435	▁k
647	-9.260778	▁looked
648	-9.263225	▁turn
649	-9.263475	▁moved
650	-9.263489	ya
651	-9.264853	ne
652	-9.268963	▁drink
653	-9.269167	▁stressed
654	-9.269547	▁country
655	-9.271094	▁sweetie
656	-9.271835	▁hit
657	-9.271955	▁shopping
658	-9.273357	▁extra
659	-9.274431	▁planning
660	-9.277379	▁god
661	-9.278351	▁helpful
662	-9.279254	g
663	-9.281141	▁girl
664	-9.287258	▁told
665	-9.289726	▁online
666	-9.293442	▁cold
667	-9.294279	▁inside
668	-9.294387	▁overall
669	-9.301086	ion
670	-9.301313	▁hello
671	-9.302235	▁classes
672	-9.302833	▁potential
673	-9.304870	▁lunch
674	-9.311657	k
675	-9.311900	▁practice
676	-9.312540	▁behind
677	-9.317727	▁space
678	-9.318758	▁summer
679	-9.319293	▁win
680	-9.319715	th
681	-9.321008	▁delicious
682	-9.323044	▁using
683	-9.324130	▁knowing
684	-9.325748	▁process
685	-9.328835	▁otherwise
686	-9.330375	▁effort
687	-9.334270	▁understandable
688	-9.335668	▁fan
689	-9.336659	▁knew
690	-9.339622	▁exercise
691	-9.340500	ha
692	-9.346852	▁become
693	-9.351035	▁energy
694	-9.351873	▁called
695	-9.353497	▁successful
696	-9.354208	▁sun
697	-9.357479	▁cook
698	-9.358794	▁1
699	-9.367500	▁order
700	-9.368717	▁caught
701	-9.368720	▁baby
702	-9.369654	▁create
703	-9.370067	▁outdoors
704	-9.370634	▁minute
705	-9.371905	▁month
706	-9.372122	▁2
707	-9.372210	▁full
708	-9.372264	▁scary
709	-9.374167	▁question
710	-9.376377	▁problems
711	-9.377677	▁yesterday
712	-9.381234	▁grab
713	-9.381242	▁recently
714	-9.382596	▁service
715	-9.384353	▁information
716	-9.387509	▁community
717	-9.387959	▁completely
718	-9.389842	▁hand
719	-9.389912	▁funny
720	-9.390823	▁finish
721	-9.393737	▁ways
722	-9.395370	▁de
723	-9.398212	▁teacher
724	-9.399105	▁telling
725	-9.400148	▁short
726	-9.401436	▁grateful
727	-9.404245	▁nervous
728	-9.404632	0
729	-9.405477	▁challenge
730	-9.406659	▁common
731	-9.406688	▁learned
732	-9.410143	▁calm
733	-9.411541	▁hopefully
734	-9.411948	▁dress
735	-9.412945	▁skills
736	-9.413892	▁takes
737	-9.414342	▁plenty
738	-9.416064	▁eating
739	-9.419001	▁fast
740	-9.419632	▁questions
741	-9.420609	▁stress
742	-9.421676	▁drive
743	-9.423627	▁health
744	-9.424202	f
745	-9.426595	▁somewhere
746	-9.427457	▁color
747	-9.427897	▁certainly
748	-9.428245	▁overwhelmed
749	-9.428852	▁touch
750	-9.436858	▁cut
751	-9.439748	▁date
752	-9.440805	▁friendly
753	-9.444794	▁face
754	-9.444843	▁father
755	-9.445727	▁tv
756	-9.448267	▁kid
757	-9.450296	▁angry
758	-9.451078	▁dance
759	-9.451138	▁afraid
760	-9.451797	▁side
